policy,action_index,action_label,adjustment,reward,defaulted,predicted_pd,new_limit,monthly_interest,fee_income,expected_loss,rwa_cost,constraint_penalty
static_maintain,2,0%,0.0,-898.7464499351656,0,0.09024657390384158,10483.781483707546,58.62410537046379,54.90229589866315,193.98957078827908,28.216664841931504,0.0
static_maintain,2,0%,0.0,-1030.542531874271,1,0.06547350456264601,4292.894233266309,21.75659222299664,17.99316250038267,52.23094580659998,7.597228480959997,0.0
static_maintain,2,0%,0.0,-406.68614732308185,0,0.09898178698460099,3622.0448775826712,23.48686238823262,14.633291639732578,85.24162569445153,12.39878191919295,0.0
static_maintain,2,0%,0.0,-40.41271912023682,0,0.02346756910748728,7379.78414183731,16.766113592974943,18.103167113350782,14.426864078261117,2.0984529568379804,0.0
static_maintain,2,0%,0.0,-190.94979782961173,0,0.06822115015699169,5550.259928036936,16.745749180495018,10.886383189107331,41.88852320890862,6.09287610311398,0.0
static_maintain,2,0%,0.0,-1770.308948669531,0,0.1993310061571423,5684.781415108559,48.55616632183526,34.98556221232699,354.887481229049,51.61999726967986,1.9832751539285578
static_maintain,2,0%,0.0,-257.3162840486446,0,0.05011723438163412,10367.398283232973,32.8901663587251,25.18056198201957,60.44001979587599,8.79127560667287,0.0
static_maintain,2,0%,0.0,-140.9947921704372,0,0.033382367112938995,8867.819313008087,31.36232183664023,27.959040183333865,38.38811317237847,5.583725552345959,0.0
static_maintain,2,0%,0.0,-260.168705543845,0,0.13382427278540537,1517.3177688761689,10.787640583550562,5.607274571614404,52.93376572601261,7.699456832874561,0.34560681963513445
static_maintain,2,0%,0.0,-2088.120847063118,0,0.25043167602868355,4563.228135856004,45.30990324830079,40.896073726388195,416.05795040954695,60.517520059570465,3.2607919007170887
static_maintain,2,0%,0.0,-943.6435557510187,0,0.11629203053819051,11360.789972082423,46.63706963537632,47.41944396922815,198.8623826291264,28.92543747332747,0.0
static_maintain,2,0%,0.0,-22.058500845265076,0,0.017542604000432966,5583.5326473779805,13.147086524700486,8.922410012744768,8.456584864282467,1.2300487075319952,0.0
static_maintain,2,0%,0.0,-2479.582456047348,0,0.1518869962767382,14444.153122399313,91.91793690591345,100.52810912063019,511.90844248844434,74.459409816501,0.7971749069184554
static_maintain,2,0%,0.0,-7437.129294732576,1,0.36096182750295414,6915.542444201039,71.69906614090387,77.98787402361326,948.956284630781,138.0300050372045,6.024045687573853
static_maintain,2,0%,0.0,-1363.5985428658578,0,0.12805192306472846,6056.808071069285,59.16559183834011,27.029738482132174,277.7964865192827,40.406761675532024,0.20129807661821153
